Name,Title,Year,Toyline,Brand,height,mass,hair_color,skin_color,eye_color,birth_year,gender,homeworld,species,Jedi,Sith,Hero,Villain,BountyHunter,Neutral,OriginalTril,PrequelTril,SequelTril,Movies,rotation_period,orbital_period,diameter,climate,gravity,terrain,surface_water,population,classification,designation,average_height,skin_colors,hair_colors,eye_colors,average_lifespan,language,homeworld_species
Anakin Skywalker,Return Of The Jedi,1999,The Power Of The Force,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Backpack Fires Missile!,2012,Movie Heroes Series,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Jedi Hero,2009,The Legacy Collection,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,The Clone Wars,2020,The Vintage Collection,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Peasant Disguise,2021,The Vintage Collection,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Jedi Order 5-Pack,2020,Celebrate The Saga,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Heroes & Villains,2006,The Saga Collection,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Episode 3 - Bundled With Obi-Wan Kenobi,2019,Skywalker Saga Collection,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Ultimate Gift Set 5-Pack,2011,The Clone Wars Collection,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Comic 2-Pack #2 - 2008,2008,The Legacy Collection,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Comic 2-pack #3 - 2008,2008,The Legacy Collection,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Revenge Of The Sith Set #2,2015,The Force Awakens Collection,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,2007 Order 66 Set #5,2007,The 30th Anniversary Collection,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Epic Battles Ep3: Revenge Of The Sith,2015,The Force Awakens Collection,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,with Force-Flipping Attack!,2002,Star Wars SAGA Series,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,With Collectible Cup,2004,Star Wars SAGA Series,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Droid Factory Capture 5-Pack,2007,The 30th Anniversary Collection,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Jedi Council Set #3,2004,Original Trilogy Collection,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Star Wars Republic #57,2007,The 30th Anniversary Collection,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Battle Of Coruscant,2006,The Saga Collection,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Mission Series MS02: Coruscant,2013,Saga Legends Series,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Revenge Of The Sith,2013,Saga Legends Series,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Attack Of The Clones,2013,"The Black Series 3.75""",Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Attack Of The Clones,2013,"The Black Series 3.75""",Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Evolution To Darth Vader 4-Pack,2013,Saga Legends Series,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Evolution To Darth Vader 4-Pack,2013,Saga Legends Series,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Evolution To Darth Vader 4-Pack,2013,Saga Legends Series,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Hangar Duel,2002,Star Wars SAGA Series,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Hangar Duel,2002,Star Wars SAGA Series,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Clone Wars,2013,The Clone Wars Collection,Hasbro,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Anakin Skywalker,Return Of The Jedi,1985,Vintage Power Of The Force,Kenner,188.0,84.0,blond,fair,blue,41.9BBY,male,Tatooine,Human,1,0,1,0,0,0,0,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Arvel Crynyd,With A-Wing Fighter,2008,The Legacy Collection,Hasbro,,,brown,fair,brown,Unknown,male,Unknown,Human,0,0,1,0,0,0,1,0,0,1,,,,,,,,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Arvel Crynyd,Rebel Pilots,1999,The Power Of The Force,Hasbro,,,brown,fair,brown,Unknown,male,Unknown,Human,0,0,1,0,0,0,1,0,0,1,,,,,,,,,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Bail Organa,Alderaan Senator,2003,Star Wars SAGA Series,Hasbro,191.0,,black,tan,brown,67BBY,male,Alderaan,Human,0,0,1,0,0,0,0,1,0,3,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Bail Organa,Star Wars Revenge Of The Sith #4,2007,The 30th Anniversary Collection,Hasbro,191.0,,black,tan,brown,67BBY,male,Alderaan,Human,0,0,1,0,0,0,0,1,0,3,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Bail Organa,Ruler Of Alderaan,2008,The Legacy Collection,Hasbro,191.0,,black,tan,brown,67BBY,male,Alderaan,Human,0,0,1,0,0,0,0,1,0,3,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Bail Organa,Republic Senator,2005,Revenge Of The Sith Collection,Hasbro,191.0,,black,tan,brown,67BBY,male,Alderaan,Human,0,0,1,0,0,0,0,1,0,3,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Bail Organa,Separation Of The Twins With Leia,2005,Revenge Of The Sith Collection,Hasbro,191.0,,black,tan,brown,67BBY,male,Alderaan,Human,0,0,1,0,0,0,0,1,0,3,24.0,364.0,12500.0,temperate,1 standard,"grasslands, mountains",40.0,2000000000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Barriss Offee,Luminara Unduli's Padawan,2003,Star Wars SAGA Series,Hasbro,166.0,50.0,black,yellow,blue,40BBY,female,Mirial,Mirialan,1,0,1,0,0,0,0,1,0,1,,,,,,deserts,,,mammal,sentient,180.0,"yellow, green","black, brown","blue, green, red, yellow, brown, orange",,Mirialan,Mirial
Barriss Offee,Jedi Padawan,2011,The Vintage Collection,Hasbro,166.0,50.0,black,yellow,blue,40BBY,female,Mirial,Mirialan,1,0,1,0,0,0,0,1,0,1,,,,,,deserts,,,mammal,sentient,180.0,"yellow, green","black, brown","blue, green, red, yellow, brown, orange",,Mirialan,Mirial
Barriss Offee,Clone Wars,2011,The Clone Wars Collection,Hasbro,166.0,50.0,black,yellow,blue,40BBY,female,Mirial,Mirialan,1,0,1,0,0,0,0,1,0,1,,,,,,deserts,,,mammal,sentient,180.0,"yellow, green","black, brown","blue, green, red, yellow, brown, orange",,Mirialan,Mirial
BB-8,Resistance 6-Pack,2020,Celebrate The Saga,Hasbro,,,none,none,black,Unknown,none,Unknown,Droid,0,0,1,0,0,0,0,0,1,3,,,,,,,,,artificial,sentient,,,,,indefinite,,
BB-8,"2-Pack #4 With Rose, BB-9e",2018,The Last Jedi Collection,Hasbro,,,none,none,black,Unknown,none,Unknown,Droid,0,0,1,0,0,0,0,0,1,3,,,,,,,,,artificial,sentient,,,,,indefinite,,
BB-8,2-Pack #3 With Rose/BB-9e,2018,SOLO: A Star Wars Story,Hasbro,,,none,none,black,Unknown,none,Unknown,Droid,0,0,1,0,0,0,0,0,1,3,,,,,,,,,artificial,sentient,,,,,indefinite,,
BB-8,Takodana Encounter 4-Pack,2016,The Force Awakens Collection,Hasbro,,,none,none,black,Unknown,none,Unknown,Droid,0,0,1,0,0,0,0,0,1,3,,,,,,,,,artificial,sentient,,,,,indefinite,,
BB-8,Target 8-Pack,2016,The Rogue One Collection,Hasbro,,,none,none,black,Unknown,none,Unknown,Droid,0,0,1,0,0,0,0,0,1,3,,,,,,,,,artificial,sentient,,,,,indefinite,,
BB-8,2-Pack #2 With Poe Dameron,2019,Star Wars Resistance,Hasbro,,,none,none,black,Unknown,none,Unknown,Droid,0,0,1,0,0,0,0,0,1,3,,,,,,,,,artificial,sentient,,,,,indefinite,,
BB-8,Episode 9 - Bundled With R2-D2 And C-3PO,2019,Skywalker Saga Collection,Hasbro,,,none,none,black,Unknown,none,Unknown,Droid,0,0,1,0,0,0,0,0,1,3,,,,,,,,,artificial,sentient,,,,,indefinite,,
BB-8,The Force Awakens Set #1,2015,The Force Awakens Collection,Hasbro,,,none,none,black,Unknown,none,Unknown,Droid,0,0,1,0,0,0,0,0,1,3,,,,,,,,,artificial,sentient,,,,,indefinite,,
BB-8,With Millennium Falcon,2015,The Force Awakens Collection,Hasbro,,,none,none,black,Unknown,none,Unknown,Droid,0,0,1,0,0,0,0,0,1,3,,,,,,,,,artificial,sentient,,,,,indefinite,,
BB-8,5-Pack,2015,The Force Awakens Collection,Hasbro,,,none,none,black,Unknown,none,Unknown,Droid,0,0,1,0,0,0,0,0,1,3,,,,,,,,,artificial,sentient,,,,,indefinite,,
BB-8,The Force Awakens Set #1,2015,The Force Awakens Collection,Hasbro,,,none,none,black,Unknown,none,Unknown,Droid,0,0,1,0,0,0,0,0,1,3,,,,,,,,,artificial,sentient,,,,,indefinite,,
Ben Quadinaros,With Otoga 222,2012,The Vintage Collection,Hasbro,163.0,65.0,none,"grey, green, yellow",orange,Unknown,male,Tund,Toong,0,0,0,0,0,1,0,1,0,1,48.0,1770.0,12190.0,,,"barren, ash",,0.0,,sentient,200.0,"grey, green, yellow",none,orange,,Tundan,Tund
Beru Whitesun,Lars' Homestead,2009,The Legacy Collection,Hasbro,165.0,75.0,brown,light,blue,47BBY,female,Tatooine,Human,0,0,0,0,0,1,1,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Beru Whitesun,Star Wars,1999,The Power Of The Force,Hasbro,165.0,75.0,brown,light,blue,47BBY,female,Tatooine,Human,0,0,0,0,0,1,1,1,0,3,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Bib Fortuna,Return Of The Jedi,1997,The Power Of The Force,Hasbro,180.0,,none,pale,pink,Unknown,male,Ryloth,Twi'lek,0,0,0,0,0,1,1,0,0,1,30.0,305.0,10600.0,"temperate, arid, subartic",1,"mountains, valleys, deserts, tundra",5.0,1500000000.0,mammals,sentient,200.0,"orange, yellow, blue, green, pink, purple, tan",none,"blue, brown, orange, pink",,Twi'leki,Ryloth
Bib Fortuna,Return Of The Jedi,2004,Original Trilogy Collection,Hasbro,180.0,,none,pale,pink,Unknown,male,Ryloth,Twi'lek,0,0,0,0,0,1,1,0,0,1,30.0,305.0,10600.0,"temperate, arid, subartic",1,"mountains, valleys, deserts, tundra",5.0,1500000000.0,mammals,sentient,200.0,"orange, yellow, blue, green, pink, purple, tan",none,"blue, brown, orange, pink",,Twi'leki,Ryloth
Bib Fortuna,Battle Of Carkoon,2006,The Saga Collection,Hasbro,180.0,,none,pale,pink,Unknown,male,Ryloth,Twi'lek,0,0,0,0,0,1,1,0,0,1,30.0,305.0,10600.0,"temperate, arid, subartic",1,"mountains, valleys, deserts, tundra",5.0,1500000000.0,mammals,sentient,200.0,"orange, yellow, blue, green, pink, purple, tan",none,"blue, brown, orange, pink",,Twi'leki,Ryloth
Bib Fortuna,Return Of The Jedi,1983,Vintage Return Of The Jedi,Kenner,180.0,,none,pale,pink,Unknown,male,Ryloth,Twi'lek,0,0,0,0,0,1,1,0,0,1,30.0,305.0,10600.0,"temperate, arid, subartic",1,"mountains, valleys, deserts, tundra",5.0,1500000000.0,mammals,sentient,200.0,"orange, yellow, blue, green, pink, purple, tan",none,"blue, brown, orange, pink",,Twi'leki,Ryloth
Biggs Darklighter,Star Wars,2013,"The Black Series 3.75""",Hasbro,183.0,84.0,black,light,brown,24BBY,male,Tatooine,Human,0,0,1,0,0,0,1,0,0,1,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Biggs Darklighter,Star Wars,1998,The Power Of The Force,Hasbro,183.0,84.0,black,light,brown,24BBY,male,Tatooine,Human,0,0,1,0,0,0,1,0,0,1,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Biggs Darklighter,Rebel Pilot,2007,The 30th Anniversary Collection,Hasbro,183.0,84.0,black,light,brown,24BBY,male,Tatooine,Human,0,0,1,0,0,0,1,0,0,1,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Biggs Darklighter,ANH Deleted Scene,2007,The 30th Anniversary Collection,Hasbro,183.0,84.0,black,light,brown,24BBY,male,Tatooine,Human,0,0,1,0,0,0,1,0,0,1,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
Biggs Darklighter,Imperial Pilot Legacy 3-Pack #1,2008,The Legacy Collection,Hasbro,183.0,84.0,black,light,brown,24BBY,male,Tatooine,Human,0,0,1,0,0,0,1,0,0,1,23.0,304.0,10465.0,arid,1 standard,desert,1.0,200000.0,mammal,sentient,180.0,"caucasian, black, asian, hispanic","blonde, brown, black, red","brown, blue, green, hazel, grey, amber",120,Galactic Basic,Coruscant
